,artist,duration_ms,explicit,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,valence,year_min,year_max,name
339,Jack White,262240.0,0.0,56.0,0.486,0.765,-4.23,0.128,0.0239,3.02e-05,0.11,141.933,0.386,2007,2007,1
340,Jagged Edge,241115.33333333334,0.0,59.333333333333336,0.6893333333333334,0.6883333333333334,-5.2139999999999995,0.17306666666666667,0.18600000000000003,0.0,0.11616666666666665,127.92400000000002,0.6713333333333334,2000,2001,3
341,Jaheim,245773.0,1.0,55.0,0.649,0.536,-8.804,0.132,0.492,0.0,0.184,78.935,0.513,2002,2002,1
342,Jamelia,215480.0,0.0,69.0,0.801,0.645,-6.93,0.0356,0.0457,0.0,0.0357,110.01,0.824,2003,2003,1
343,James Arthur,209440.0,0.0,75.0,0.376,0.695,-4.782,0.0933,0.135,0.0,0.11,169.533,0.302,2013,2013,1
344,James Blunt,246543.0,0.25,52.5,0.6005,0.55725,-9.02225,0.03965,0.45804999999999996,0.0025193999999999998,0.0953,103.14825,0.48600000000000004,2005,2013,4
345,James Morrison,230689.6,0.0,63.4,0.542,0.6885999999999999,-5.4714,0.04628,0.103828,0.0,0.0991,97.6994,0.3944,2006,2011,5
346,Jamie Foxx,289746.0,1.0,65.0,0.673,0.614,-5.426,0.103,0.0782,0.0,0.139,176.052,0.362,2008,2008,1
347,Jamiroquai,295400.0,0.0,65.0,0.878,0.724,-5.373,0.129,0.168,0.0116,0.133,121.906,0.904,2001,2001,1
348,Janet Jackson,297479.5,0.0,56.0,0.762,0.865,-3.0460000000000003,0.0748,0.05835,0.03389,0.11305000000000001,106.4205,0.7655000000000001,2001,2001,2
349,Jason Aldean,216806.5,0.0,51.5,0.647,0.6675,-5.0515,0.03205,0.487,1.18e-06,0.167,132.05700000000002,0.619,2009,2010,2
350,Jason Derulo,204034.15384615384,0.23076923076923078,63.38461538461539,0.6706923076923077,0.732,-5.195461538461538,0.13006923076923077,0.08796153846153845,0.0,0.1764769230769231,106.91461538461539,0.663923076923077,2010,2017,13
351,Jax Jones,199626.75,0.25,44.25,0.72625,0.73475,-5.29875,0.075075,0.1197,7.85e-05,0.15675,124.47125,0.64375,2016,2019,4
352,Jay Rock,229670.0,1.0,71.0,0.645,0.705,-5.008,0.299,0.000813,0.0,0.128,137.133,0.376,2018,2018,1
353,Jay Sean,206252.75,0.0,12.5,0.74275,0.6825,-4.71225,0.053325,0.030824999999999998,0.0,0.1006,88.59125,0.6970000000000001,2004,2009,4
354,Jay Z,253779.66666666666,1.0,67.75,0.7051666666666666,0.7941666666666666,-4.713333333333334,0.24595,0.14611666666666667,0.0005722108333333333,0.23795,121.70766666666667,0.6113333333333334,1999,2013,12
355,Jeezy,300653.0,1.0,62.0,0.669,0.6315,-6.9094999999999995,0.0406,0.0021295,0.0,0.12285,110.82300000000001,0.17600000000000002,2005,2008,2
356,Jennifer Hudson,250106.0,0.0,60.0,0.707,0.724,-3.887,0.051,0.0448,0.0,0.072,108.984,0.659,2008,2008,1
357,Jennifer Lopez,230322.3,0.2,51.7,0.7508,0.7557,-5.2426,0.12310000000000001,0.093728,0.000308037,0.19326000000000002,101.7106,0.6588,2001,2012,10
358,Jeremih,240029.75,0.25,72.5,0.66275,0.593,-5.58375,0.0885,0.234225,0.0,0.12075,99.15825000000001,0.5075,2009,2015,4
359,Jessica Simpson,192926.0,0.0,50.0,0.605,0.8605,-3.677,0.0818,0.060399999999999995,4.42e-05,0.1351,93.75,0.637,2001,2003,2
360,Jessie J,212379.75,0.25,70.25,0.69075,0.75425,-3.9005,0.089,0.08755,9.625e-07,0.26445,148.01625,0.64375,2011,2014,4
361,Jibbs,207586.0,1.0,56.0,0.792,0.589,-6.869,0.262,0.0259,0.000128,0.114,157.147,0.778,2006,2006,1
362,Jim Jones,236080.0,1.0,0.0,0.685,0.8,-6.564,0.298,0.0847,0.0,0.092,120.226,0.483,2006,2006,1
363,Jimmy Eat World,165853.0,0.0,78.0,0.643,0.849,-5.428,0.0526,0.0371,0.0,0.058,162.152,0.903,2001,2001,1
364,JoJo,233213.0,0.0,48.5,0.5955,0.6679999999999999,-7.0145,0.14805000000000001,0.08365,3.4189999999999996e-05,0.11115,84.946,0.5745,2005,2006,2
365,Joe,254859.5,0.0,61.0,0.746,0.623,-6.2375,0.0769,0.15565,5.45e-06,0.3705,113.03750000000001,0.638,2000,2000,2
366,Joel Adams,210580.0,0.0,71.0,0.513,0.768,-4.868,0.0587,0.0118,1.94e-05,0.294,84.264,0.235,2015,2015,1
367,Joel Corry,188640.0,0.0,63.0,0.744,0.79,-4.617,0.0562,0.0547,0.000802,0.32,125.002,0.847,2019,2019,1
368,John Legend,276873.0,0.0,69.5,0.522,0.573,-6.327,0.0756,0.5066,0.0,0.174,98.718,0.5465,2008,2013,2
369,John Newman,239894.0,0.0,74.0,0.495,0.894,-4.814,0.0441,0.00453,0.000596,0.103,126.03,0.213,2013,2013,1
370,Jon Bellion,217603.0,1.0,70.0,0.617,0.567,-4.188,0.0828,0.0584,0.0,0.0933,90.246,0.505,2016,2016,1
371,Jonas Blue,199496.4,0.0,37.8,0.6542,0.7106,-5.638,0.050859999999999995,0.3454,0.0,0.22752,111.1788,0.6038,2015,2018,5
372,Jonas Brothers,179706.33333333334,0.0,72.66666666666667,0.7680000000000001,0.7280000000000001,-4.803333333333334,0.0709,0.06010000000000001,0.0,0.16716666666666669,115.33266666666667,0.8776666666666667,2008,2019,3
373,Jordin Sparks,226848.66666666666,0.0,55.666666666666664,0.6483333333333333,0.6973333333333334,-4.3933333333333335,0.03423333333333333,0.1771,0.0,0.06776666666666666,138.32866666666666,0.536,2007,2009,3
374,Juanes,216706.0,0.0,70.0,0.751,0.731,-4.419,0.0308,0.0838,0.0,0.0556,97.007,0.973,2004,2004,1
375,Juice WRLD,239942.5,1.0,68.5,0.5980000000000001,0.629,-6.176,0.12285,0.3385,0.0,0.2465,121.93450000000001,0.39799999999999996,2018,2019,2
376,Junior Senior,181826.0,0.0,67.0,0.747,0.904,-2.623,0.0803,0.046,0.106,0.203,118.877,0.846,2002,2002,1
377,Just Jack,295933.0,0.0,52.0,0.67,0.8,-6.731,0.0652,0.00184,0.000356,0.466,123.802,0.656,2006,2006,1
378,Justin Bieber,208932.9,0.0,59.2,0.6815,0.7182000000000001,-5.2631,0.10477,0.1809778,0.0003524,0.20133,110.60329999999999,0.5544,2009,2017,10
379,Justin Timberlake,318882.0,0.25,70.58333333333333,0.7554166666666666,0.67125,-5.774333333333334,0.12272499999999999,0.19343333333333335,0.0001454666666666667,0.26715833333333333,102.64141666666666,0.68275,2002,2016,12
380,K Ci and JoJo,262773.0,0.0,30.0,0.68,0.644,-4.507,0.0258,0.084,0.0,0.549,116.097,0.484,2019,2019,1
381,K NAAN,220520.0,0.0,57.0,0.625,0.699,-6.416,0.0729,0.13,0.0,0.238,75.974,0.717,2009,2009,1
382,KALEO,219560.0,0.0,63.0,0.59,0.578,-5.798,0.0528,0.612,0.000162,0.0837,81.663,0.264,2015,2015,1
383,KT Tunstall,187039.5,0.0,67.5,0.6675,0.7765,-6.750500000000001,0.05450000000000001,0.2765,0.0,0.226,102.6065,0.7905,2005,2005,2
384,Kaiser Chiefs,218364.0,0.0,62.666666666666664,0.44533333333333336,0.9579999999999999,-3.539,0.05616666666666667,0.011896666666666667,3.6666666666666666e-06,0.14646666666666666,137.42866666666666,0.47833333333333333,2005,2007,3
385,Kandi,243533.0,0.0,55.0,0.859,0.622,-8.196,0.0445,0.0661,0.0,0.0394,134.007,0.433,2000,2000,1
386,Kanye West,242124.35294117648,0.8235294117647058,61.705882352941174,0.6269411764705882,0.7060000000000001,-6.204941176470588,0.22242352941176471,0.10385447058823528,0.05882825352941176,0.2533764705882353,101.99117647058823,0.44705882352941173,2004,2013,17
387,Kardinal Offishall,246053.0,1.0,75.0,0.949,0.79,-5.957,0.0756,0.00437,0.0,0.0816,117.002,0.807,2008,2008,1
388,Kasabian,252279.0,0.0,64.0,0.525,0.742,-5.643,0.0311,0.0874,0.149,0.117,117.029,0.179,2009,2009,1
389,Katie Melua,224813.0,0.0,57.5,0.548,0.23299999999999998,-14.418,0.0317,0.6859999999999999,0.004443,0.10994999999999999,104.99950000000001,0.22499999999999998,2003,2005,2
390,Katy Perry,220263.1875,0.0,64.5625,0.6395625,0.778875,-4.5985,0.05621875,0.02336990625,3.4175e-06,0.21807500000000002,130.9738125,0.6244999999999999,2008,2017,16
391,Keane,186173.0,0.0,59.0,0.489,0.955,-2.771,0.0363,3.82e-05,0.000178,0.334,129.352,0.816,2006,2006,1
392,Kehlani,201787.0,1.0,74.0,0.61,0.725,-5.131,0.15,0.367,0.0,0.154,146.163,0.291,2019,2019,1
393,Kelis,221909.5,0.25,59.5,0.8592500000000001,0.7435,-5.341749999999999,0.122725,0.017160500000000002,0.008749335,0.15685,120.0525,0.8125,2003,2006,4
394,Kelly Clarkson,219599.7142857143,0.0,63.714285714285715,0.5357142857142857,0.7884285714285715,-4.7090000000000005,0.05897142857142857,0.0847157142857143,0.008829285714285715,0.11962857142857143,125.15357142857144,0.4215714285714286,2003,2011,7
395,Kelly Rowland,226469.75,0.0,53.0,0.669,0.77225,-5.19575,0.07325,0.0540125,3.393e-05,0.23299999999999998,112.06925000000001,0.48324999999999996,2002,2011,4
396,Kendrick Lamar,245406.33333333334,1.0,48.333333333333336,0.7071666666666667,0.5956666666666667,-6.731166666666667,0.2129,0.0842605,4.287833333333333e-05,0.24575,113.01800000000001,0.4375,2012,2018,6
397,Kent Jones,198236.0,1.0,63.0,0.464,0.771,-4.503,0.336,0.0235,0.0,0.063,158.777,0.69,2016,2016,1
398,Keri Hilson,272724.0,0.3333333333333333,55.0,0.6383333333333333,0.777,-4.957999999999999,0.15566666666666665,0.07181666666666667,1.6066666666666666e-06,0.13003333333333333,158.35066666666668,0.5466333333333333,2008,2010,3
399,Kesha,203133.125,0.125,62.0,0.7275,0.748375,-4.261125,0.07575,0.026876425,0.000622075,0.17445,122.389125,0.660125,2010,2012,8
400,Kevin Gates,240000.0,1.0,69.0,0.895,0.681,-5.267,0.358,0.157,0.0,0.189,121.918,0.554,2016,2016,1
401,Kevin Lyttle,192106.0,0.0,67.0,0.677,0.682,-6.879,0.0361,0.0405,0.0,0.0351,106.279,0.875,2004,2004,1
402,Kevin Rudolf,231173.0,1.0,66.0,0.607,0.783,-4.41,0.0397,0.000683,0.0,0.0678,113.172,0.434,2008,2008,1
403,Keyshia Cole,249799.66666666666,0.0,63.333333333333336,0.8046666666666668,0.699,-4.827333333333333,0.1012,0.14233333333333334,9.999999999999999e-05,0.13016666666666668,110.89166666666667,0.6876666666666668,2005,2007,3
404,Khalid,215559.5,0.0,71.5,0.575,0.6165,-7.979000000000001,0.07065,0.097,0.1955,0.137,120.76,0.227,2018,2018,2
405,Khia,222560.0,1.0,59.0,0.859,0.625,-4.234,0.13,0.0296,0.0,0.0537,102.072,0.71,2015,2015,1
406,Kid Cudi,221240.0,0.0,72.0,0.88,0.443,-6.359,0.0653,0.462,7.13e-06,0.122,138.018,0.803,2009,2009,1
407,Kid Ink,217800.0,1.0,68.0,0.711,0.508,-7.299,0.0502,0.0355,0.0,0.141,98.098,0.663,2014,2014,1
408,Kiesza,251986.0,0.0,64.0,0.838,0.72,-4.135,0.0483,0.0862,0.00696,0.0772,122.993,0.203,2014,2014,1
409,Kiiara,225882.0,0.0,55.0,0.6,0.412,-9.343,0.344,0.615,0.0025,0.134,113.049,0.408,2015,2015,1
410,Kings of Leon,203346.0,0.0,80.0,0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,153.398,0.374,2008,2008,2
411,Klangkarussell,238120.0,0.0,68.0,0.579,0.549,-8.262,0.0909,0.104,0.0202,0.0964,119.74,0.155,2014,2014,1
412,Klaxons,165120.0,0.0,65.0,0.463,0.836,-2.776,0.0381,0.000418,7.38e-06,0.25,141.955,0.713,2007,2007,1
413,Klingande,201626.0,0.0,50.0,0.686,0.524,-7.251,0.0343,0.649,0.0569,0.14,124.938,0.0951,2013,2013,1
414,Kodak Black,248472.5,1.0,64.0,0.679,0.546,-6.756,0.235,0.054849999999999996,4.955e-05,0.10719999999999999,134.948,0.3675,2017,2018,2
415,Kris Allen,212506.0,0.0,51.0,0.589,0.893,-2.948,0.0397,0.0273,0.0,0.343,92.011,0.94,2009,2009,1
416,Kungs,195561.0,0.0,0.0,0.79,0.705,-4.684,0.0383,0.0807,4.81e-05,0.251,121.969,0.501,2016,2016,1
417,Kygo,234604.75,0.0,56.25,0.6655,0.60875,-6.9945,0.1276,0.2335,7.925e-06,0.1619,103.45375,0.46975,2016,2017,4
418,Kylie Minogue,210630.0,0.0,56.285714285714285,0.6831428571428572,0.7462857142857143,-6.538142857142857,0.07512857142857143,0.13226714285714286,0.111777,0.16222857142857144,122.86699999999999,0.6691428571428572,2000,2007,7
419,LL Cool J,262764.3333333333,0.0,33.333333333333336,0.737,0.8226666666666667,-5.405333333333334,0.15946666666666667,0.08422666666666667,1.2333333333333334e-05,0.15316666666666665,105.00133333333333,0.5553333333333333,2002,2006,3
420,LMC,171546.0,0.0,59.0,0.668,0.905,-5.395,0.038,0.00232,0.0331,0.141,128.658,0.667,2004,2004,1
421,LMFAO,220368.66666666666,0.0,69.0,0.7216666666666667,0.8193333333333334,-4.2059999999999995,0.26266666666666666,0.07353333333333334,0.0,0.21566666666666667,130.01866666666666,0.6473333333333334,2011,2011,3
422,La Roux,227179.5,0.0,65.0,0.6515,0.9255,-1.5234999999999999,0.0466,0.0011405,3.235e-05,0.095,136.513,0.7935000000000001,2009,2009,2
423,Labrinth,274600.0,1.0,62.0,0.54,0.856,-3.966,0.1,0.109,0.0,0.276,153.071,0.258,2012,2012,1
424,Lady A,227640.0,0.0,68.0,0.587,0.6779999999999999,-5.1295,0.03125,0.2379,9.3e-05,0.1714,125.3825,0.324,2010,2011,2
425,Lady Gaga,253118.45454545456,0.18181818181818182,73.54545454545455,0.7190909090909091,0.7606363636363637,-5.157727272727272,0.054354545454545454,0.05905181818181818,0.0016971336363636362,0.1854,114.96300000000001,0.5864545454545455,2008,2018,11
426,Lana Del Rey,252336.83333333334,0.5,56.333333333333336,0.4668333333333334,0.6421666666666667,-8.119833333333334,0.043666666666666666,0.2647833333333333,0.0028135816666666666,0.21694999999999998,111.99783333333335,0.26730000000000004,2012,2019,6
427,Las Ketchup,213973.0,0.0,66.0,0.607,0.923,-6.777,0.0948,0.0193,1.1e-06,0.0924,184.819,0.868,2002,2002,1
428,Lasgo,220973.0,0.0,65.0,0.643,0.981,-6.644,0.0439,0.0271,8.93e-05,0.11,140.01,0.38,2001,2001,1
429,Lauv,180009.0,0.0,41.5,0.6755,0.619,-7.3395,0.228,0.35550000000000004,1.275e-06,0.173,97.09049999999999,0.47650000000000003,2018,2019,2
430,LeAnn Rimes,222666.0,0.0,63.0,0.5529999999999999,0.7849999999999999,-6.7325,0.0432,0.21150000000000002,4.79e-05,0.08449999999999999,121.285,0.595,2001,2001,2
431,Lemaitre,270589.0,0.0,59.0,0.583,0.785,-3.991,0.0337,0.0012,0.0127,0.124,91.977,0.355,2017,2017,1
432,Lemar,229080.0,0.0,46.0,0.706,0.665,-5.348,0.0453,0.0128,0.0,0.338,89.993,0.639,2004,2004,1
433,Lenny Kravitz,231666.0,0.0,68.0,0.55,0.804,-5.218,0.0271,0.0148,4.33e-05,0.105,79.166,0.789,2000,2000,1
434,Leona Lewis,267163.0,0.0,65.25,0.442,0.595,-4.9925,0.036375000000000005,0.38775,9.3625e-06,0.13225,120.22425000000001,0.258325,2007,2007,4
435,Lewis Capaldi,182160.0,0.0,84.0,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,109.891,0.446,2019,2019,1
436,Liam Payne,224977.5,0.0,31.5,0.7050000000000001,0.636,-5.1065000000000005,0.0438,0.13135,0.0,0.11674999999999999,109.51400000000001,0.36350000000000005,2017,2018,2
437,Liberty X,237359.0,0.0,43.0,0.786,0.614,-6.554,0.0574,0.00616,0.0,0.049,103.887,0.742,2019,2019,1
438,Lifehouse,216360.0,0.0,61.0,0.537,0.858,-4.903,0.0349,0.000966,0.0,0.0812,124.599,0.502,2000,2000,1
439,Lil Baby,142273.0,1.0,79.0,0.963,0.346,-9.309,0.53,0.0355,0.0,0.108,119.957,0.562,2018,2018,1
440,Lil Dicky,216631.0,1.0,70.0,0.755,0.599,-5.042,0.224,0.147,0.0,0.109,133.123,0.755,2018,2018,1
441,Lil Flip,225173.0,1.0,42.0,0.814,0.387,-9.867,0.0946,0.0248,0.0,0.131,93.961,0.792,2004,2004,1
442,Lil Jon,274386.0,0.0,67.0,0.835,0.757,-5.029,0.23,0.00647,0.0,0.29,82.038,0.626,2006,2006,1
443,Lil Jon and The East Side Boyz,292600.0,0.5,56.5,0.7275,0.5525,-7.101,0.1298,0.03805,0.0,0.3115,120.452,0.326,2002,2004,2
444,Lil Kim,297386.5,1.0,47.5,0.851,0.625,-8.3515,0.3055,0.147,2.4775e-05,0.16165000000000002,98.963,0.7185,2003,2019,2
445,Lil Nas X,128319.66666666667,0.0,75.33333333333333,0.8293333333333334,0.581,-5.939333333333333,0.10139999999999999,0.15103333333333335,7.433333333333332e-07,0.11233333333333334,141.96233333333333,0.5403333333333333,2019,2019,3
446,Lil Peep,231546.0,1.0,77.0,0.534,0.583,-8.672,0.0288,0.0262,0.0,0.421,105.997,0.145,2017,2017,1
447,Lil Pump,124055.0,1.0,64.0,0.936,0.523,-6.71,0.0597,0.239,0.0,0.117,119.889,0.699,2017,2017,1
448,Lil Tecca,131240.0,1.0,78.0,0.745,0.642,-6.257,0.287,0.0204,0.0,0.0658,179.974,0.226,2019,2019,1
449,Lil Uzi Vert,182706.0,1.0,81.0,0.732,0.75,-6.366,0.231,0.00264,0.0,0.109,155.096,0.401,2017,2017,1
450,Lil Wayne,253147.5,0.875,51.0,0.594,0.68225,-6.2095,0.191325,0.051057125,0.00076940375,0.34445000000000003,123.141375,0.562625,2008,2016,8
451,Lilly Wood and The Prick,189399.0,0.0,66.0,0.76,0.886,-5.356,0.0258,0.0219,7.43e-06,0.623,123.002,0.78,2014,2014,1
452,Lily Allen,201742.0,1.0,58.333333333333336,0.6706666666666666,0.7823333333333333,-6.622666666666667,0.0355,0.15504333333333334,0.0033260666666666667,0.18233333333333335,116.99966666666667,0.7343333333333333,2006,2009,3
453,Limp Bizkit,268257.6666666667,0.3333333333333333,71.66666666666667,0.541,0.758,-5.208333333333333,0.08136666666666666,0.17347,0.102,0.13949999999999999,106.19633333333333,0.43706666666666666,2000,2003,3
454,Linkin Park,205522.66666666666,0.1111111111111111,75.33333333333333,0.5523333333333333,0.8994444444444445,-4.601333333333333,0.05433333333333334,0.04282166666666667,1.8222222222222223e-07,0.23755555555555555,115.96033333333334,0.4517777777777778,2000,2012,9
455,Little Mix,225915.33333333334,0.0,0.6666666666666666,0.7626666666666667,0.8393333333333333,-3.889666666666667,0.0926,0.019924333333333336,0.00018807666666666666,0.2373333333333333,117.65433333333333,0.727,2012,2017,3
456,Lloyd,253502.0,0.0,63.666666666666664,0.6406666666666666,0.7283333333333334,-6.507000000000001,0.26426666666666665,0.20066666666666666,0.0,0.1426333333333333,111.06,0.6083333333333333,2004,2007,3
457,Lloyd Banks,187280.0,1.0,61.0,0.759,0.825,-4.289,0.22,0.0923,0.00057,0.24,94.857,0.429,2004,2004,1
458,Logic,204746.0,1.0,69.0,0.667,0.741,-4.099,0.0378,0.0425,0.0,0.0761,149.908,0.422,2018,2018,1
459,Lorde,197638.75,0.25,40.25,0.709,0.534,-7.34525,0.0963,0.16975,0.0,0.20274999999999999,97.97125,0.33875,2013,2017,4
460,Lost Frequencies,138842.0,0.0,33.0,0.776,0.574,-9.882,0.0317,0.466,7.83e-05,0.131,121.03,0.412,2014,2014,1
461,Loud Luxury,163216.0,0.0,0.0,0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,121.958,0.582,2017,2017,1
462,Lucenzo,213986.0,0.0,0.0,0.622,0.942,-6.365,0.112,0.00713,0.0,0.0715,130.003,0.773,2011,2011,1
463,Ludacris,255844.11111111112,1.0,58.0,0.661,0.7143333333333334,-6.342777777777778,0.27636666666666665,0.14564222222222223,1.3666666666666667e-07,0.26518888888888886,115.904,0.6437777777777778,2000,2010,9
464,Luis Fonsi,200960.0,0.0,31.0,0.6965,0.839,-4.199,0.10585,0.12329999999999999,0.0,0.1245,136.911,0.7605,2017,2017,2
465,Lumidee,184906.0,0.0,61.0,0.811,0.657,-6.197,0.362,0.0391,0.712,0.0798,199.958,0.777,2003,2003,1
466,Lunay,266086.0,0.0,70.0,0.795,0.783,-4.271,0.0432,0.361,0.0,0.437,92.01,0.799,2019,2019,1
467,Lupe Fiasco,264306.5,0.5,67.0,0.5814999999999999,0.8554999999999999,-4.927,0.238,0.11295,0.0,0.257,118.93950000000001,0.5609999999999999,2007,2011,2
468,Lykke Li,281106.0,0.0,51.0,0.786,0.709,-5.737,0.0395,0.0192,0.00118,0.0845,122.019,0.285,2011,2011,1
469,M.I.A.,205200.0,0.0,1.0,0.447,0.848,-6.175,0.222,0.033,7.45e-05,0.65,172.247,0.485,2007,2007,1
470,M.O,214253.0,0.0,54.0,0.813,0.701,-4.428,0.0449,0.178,0.0,0.0962,110.009,0.758,2018,2018,1
471,M.O.P.,244466.0,1.0,54.0,0.656,0.88,-5.425,0.143,0.0421,0.0,0.294,85.565,0.758,2000,2000,1
472,M83,243960.0,0.0,76.0,0.507,0.729,-5.399,0.0393,0.0182,1.4e-06,0.0658,105.013,0.272,2011,2011,1
473,MAGIC,224840.0,0.0,80.0,0.773,0.758,-4.993,0.0381,0.0422,0.0,0.305,144.033,0.925,2014,2014,1
474,MARINA,221284.0,0.0,64.0,0.675,0.7929999999999999,-3.6834999999999996,0.04215,0.051300000000000005,0.0,0.1001,134.01500000000001,0.638,2012,2012,2
475,MEDUZA,152913.0,0.0,75.0,0.677,0.744,-6.806,0.0295,0.0404,0.00016,0.074,124.08,0.631,2019,2019,1
476,MGMT,301400.0,0.0,79.0,0.578,0.8215,-5.0135,0.0552,0.0054800000000000005,0.0028775,0.23049999999999998,110.2365,0.396,2007,2018,2
477,MIKA,211453.0,0.0,63.0,0.674,0.8705,-5.390000000000001,0.055900000000000005,0.027299999999999998,0.00659,0.2385,123.3565,0.628,2006,2006,2
478,MK,196489.0,0.0,65.0,0.703,0.832,-7.202,0.0689,0.00149,0.127,0.0696,122.029,0.667,2017,2017,1
479,MKTO,175426.0,0.0,82.0,0.72,0.791,-4.689,0.124,0.0384,0.0,0.157,102.071,0.756,2012,2012,1
480,MNEK,213427.0,0.0,45.0,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,145.992,0.276,2015,2015,1
481,MO,235826.0,0.0,66.0,0.695,0.672,-6.109,0.0345,0.014,7.95e-05,0.0756,104.988,0.245,2016,2016,1
482,Mabel,174146.5,0.0,38.5,0.6525000000000001,0.8420000000000001,-2.9135,0.151,0.48550000000000004,1.505e-06,0.09465,148.52949999999998,0.427,2019,2019,2
483,Mac Miller,165908.0,1.0,61.0,0.636,0.901,-7.094,0.118,0.119,0.0,0.391,162.994,0.836,2011,2011,1
484,Machine Gun Kelly,202804.0,0.0,71.0,0.653,0.718,-5.232,0.213,0.00413,0.0,0.0537,82.034,0.216,2017,2017,1
485,Macklemore,220454.0,1.0,74.0,0.731,0.794,-5.126,0.0522,0.0323,2.59e-05,0.112,139.994,0.356,2017,2017,1
486,Macklemore and Ryan Lewis,246977.5,0.5,41.0,0.7110000000000001,0.724,-5.721,0.1858,0.0455,0.0,0.06595,120.535,0.7545,2012,2012,2
487,Madcon,216146.0,0.0,70.0,0.715,0.8,-5.144,0.057,0.0271,0.0,0.0648,129.023,0.445,2007,2007,1
488,Madison Avenue,228140.0,0.0,56.0,0.808,0.982,-6.588,0.0311,0.0585,0.00689,0.35,124.999,0.961,1999,1999,1
489,Madonna,269256.375,0.0,60.625,0.71075,0.795,-6.358625,0.0562,0.071255,0.0341425,0.133825,120.735875,0.652375,2000,2009,8
490,Maggie Lindemann,193613.0,1.0,61.0,0.703,0.868,-4.661,0.0291,0.15,0.132,0.104,121.03,0.733,2017,2017,1
491,Major Lazer,176016.66666666666,0.0,40.666666666666664,0.6923333333333334,0.828,-3.985,0.057433333333333336,0.03818666666666667,0.0006876666666666666,0.318,99.645,0.5086666666666667,2015,2016,3
492,Maluma,184720.0,0.0,69.0,0.722,0.738,-6.073,0.247,0.328,1.47e-05,0.198,198.075,0.748,2018,2018,1
493,Manic Street Preachers,235693.0,0.0,53.0,0.344,0.921,-3.049,0.0459,0.00143,1.13e-05,0.38,126.766,0.396,2007,2007,1
494,Mann,224333.0,1.0,48.0,0.687,0.939,-4.372,0.146,0.0887,0.0,0.283,104.029,0.539,2011,2011,1
495,Marc Anthony,347106.0,0.0,56.0,0.578,0.894,-5.42,0.0296,0.0103,2.66e-06,0.216,165.98,0.741,1999,1999,1
496,Mariah Carey,221446.5,0.0,29.5,0.667125,0.575875,-6.0635,0.0568875,0.207975,0.0,0.19724999999999998,111.777,0.5675,1999,2011,8
497,Marilyn Manson,200426.0,0.0,60.0,0.622,0.876,-7.779,0.0728,0.00107,1.83e-06,0.292,142.017,0.537,2003,2003,1
498,Mario,252879.5,0.5,61.5,0.548,0.5475,-8.162500000000001,0.2276,0.3315,0.0,0.1455,84.19749999999999,0.5155000000000001,2004,2009,2
499,Mario Winans,257333.0,0.0,66.0,0.833,0.515,-5.0,0.0462,0.347,0.00156,0.116,97.007,0.4,2016,2016,1
500,Mark Ronson,234872.75,0.25,51.75,0.6952499999999999,0.78825,-5.547499999999999,0.06105000000000001,0.0054225,0.000129345,0.17085,113.22925000000001,0.6035,2007,2018,4
501,Maroon 5,219324.76923076922,0.38461538461538464,55.76923076923077,0.7035384615384616,0.7420000000000001,-5.2599230769230765,0.049938461538461536,0.09605923076923076,2.7538461538461535e-05,0.17886923076923075,116.762,0.6192307692307693,2002,2018,13
502,Marshmello,205159.33333333334,0.16666666666666666,75.83333333333333,0.6115,0.8055,-3.1168333333333336,0.06853333333333333,0.12583333333333332,0.00258416,0.31616666666666665,119.52616666666667,0.49500000000000005,2016,2019,6
503,Martin Garrix,197568.66666666666,0.0,51.0,0.5593333333333333,0.6576666666666667,-6.3389999999999995,0.04493333333333333,0.06662333333333333,0.14833333333333334,0.26213333333333333,133.32566666666665,0.1337,2013,2017,3
504,Martin Jensen,174933.0,0.0,0.0,0.744,0.836,-2.396,0.0507,0.0435,0.0,0.194,114.965,0.36,2016,2016,1
505,Martin Solveig,159693.0,0.0,48.0,0.8,0.677,-4.023,0.0393,0.00563,0.00409,0.0838,125.004,0.547,2015,2015,1
506,Mary J. Blige,269568.5,0.16666666666666666,61.0,0.6615,0.7373333333333334,-5.0361666666666665,0.1154,0.17603333333333335,0.00011289999999999999,0.16028333333333333,119.20183333333334,0.612,2001,2007,6
507,Mary Mary,198346.0,0.0,64.0,0.779,0.834,-2.773,0.162,0.0343,0.0,0.0886,100.46,0.8,2000,2000,1
508,Matchbox Twenty,242419.5,0.0,58.5,0.387,0.8089999999999999,-6.0385,0.03945,0.0351,1.925e-06,0.5409999999999999,88.093,0.478,2000,2002,2
509,Matt Cardle,226000.0,0.0,46.0,0.443,0.683,-5.521,0.0343,0.0198,5.26e-06,0.313,81.986,0.447,2011,2011,1
510,Meck,189800.0,0.0,46.0,0.679,0.922,-4.67,0.0294,0.000241,0.69,0.0697,129.016,0.806,2005,2005,1
511,Meek Mill,202247.5,1.0,73.0,0.739,0.577,-5.8265,0.14675,0.1416,0.0,0.185,81.762,0.3975,2015,2018,2
